gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,last_new_job,training_hours,target
Male,Yes,no_enrollment,Masters,STEM,>20,2,57,1
Male,No,Full time course,Graduate,STEM,1-4,never,9,1
Male,No,no_enrollment,Primary School,STEM,<1,never,132,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,12,0
Male,Yes,Full time course,Graduate,STEM,5-9,never,55,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,57,0
Male,No,no_enrollment,Graduate,STEM,>20,>4,12,1
Male,Yes,Full time course,Graduate,STEM,15-20,1,48,0
Male,No,no_enrollment,Primary School,STEM,1-4,never,138,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,20,0
Male,No,Full time course,Graduate,STEM,1-4,1,31,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,3,61,0
Male,Yes,no_enrollment,Graduate,Other,5-9,1,78,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,34,0
Male,Yes,no_enrollment,Masters,Humanities,5-9,2,80,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,24,0
Male,Yes,no_enrollment,Masters,STEM,5-9,4,50,0
Male,Yes,no_enrollment,Masters,STEM,15-20,3,9,0
Male,Yes,no_enrollment,Masters,STEM,>20,1,46,0
Male,No,no_enrollment,High School,STEM,1-4,never,28,1
Male,No,Full time course,Graduate,STEM,5-9,1,326,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,4,39,1
Male,No,no_enrollment,Masters,STEM,15-20,>4,22,0
Male,No,no_enrollment,High School,STEM,1-4,never,17,0
Male,No,Full time course,Graduate,STEM,1-4,1,132,1
Male,Yes,no_enrollment,Masters,STEM,>20,2,3,0
Male,Yes,no_enrollment,Phd,STEM,15-20,1,23,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,148,0
Other,No,Part time course,Graduate,Arts,<1,2,112,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,5,1
Male,Yes,Full time course,Graduate,STEM,1-4,1,270,1
Male,No,Full time course,Graduate,STEM,5-9,never,6,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,4,28,0
Female,Yes,no_enrollment,Graduate,STEM,15-20,>4,51,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,204,0
Male,No,no_enrollment,Graduate,STEM,5-9,1,147,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,10,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,116,1
Male,No,no_enrollment,Graduate,STEM,1-4,1,28,0
Male,No,Full time course,High School,STEM,1-4,1,332,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,109,1
Female,Yes,no_enrollment,Graduate,STEM,1-4,1,54,0
Other,No,no_enrollment,Primary School,STEM,1-4,never,83,0
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,37,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,8,1
Male,Yes,no_enrollment,High School,STEM,10-14,1,4,0
Male,Yes,Full time course,Graduate,STEM,10-14,3,27,0
Male,No,no_enrollment,High School,STEM,1-4,never,31,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,28,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,40,0
Male,No,Full time course,Graduate,STEM,1-4,1,22,0
Male,Yes,Full time course,Graduate,STEM,1-4,2,43,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,194,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,110,1
Male,Yes,no_enrollment,High School,STEM,15-20,1,6,0
Male,No,no_enrollment,Primary School,STEM,>20,never,216,0
Male,Yes,no_enrollment,Masters,STEM,10-14,>4,36,0
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,25,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,109,1
Male,Yes,no_enrollment,Masters,STEM,>20,2,28,0
Male,Yes,no_enrollment,Masters,STEM,1-4,1,50,0
Male,Yes,no_enrollment,Masters,STEM,15-20,2,13,0
Male,No,no_enrollment,Graduate,STEM,15-20,1,28,1
Male,No,no_enrollment,Graduate,STEM,1-4,1,46,1
Male,Yes,no_enrollment,Graduate,Other,5-9,1,79,0
Male,No,Full time course,Graduate,STEM,10-14,4,75,0
Female,Yes,no_enrollment,High School,STEM,15-20,>4,210,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,20,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,57,0
Male,Yes,Full time course,High School,STEM,5-9,1,116,0
Male,Yes,no_enrollment,Masters,STEM,15-20,4,2,1
Male,Yes,no_enrollment,Phd,STEM,5-9,4,68,0
Male,Yes,Full time course,Graduate,STEM,1-4,4,152,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,45,1
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,47,0
Male,No,no_enrollment,High School,STEM,1-4,never,83,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,47,1
Male,Yes,no_enrollment,Graduate,STEM,>20,2,158,0
Female,No,Full time course,Masters,STEM,1-4,2,50,0
Male,Yes,no_enrollment,Masters,STEM,>20,1,9,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,26,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,126,0
Male,No,Full time course,Graduate,STEM,5-9,never,55,0
Male,No,no_enrollment,Graduate,STEM,1-4,2,18,0
Male,Yes,no_enrollment,Phd,STEM,5-9,1,81,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,never,24,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,20,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,35,0
Male,Yes,Part time course,Graduate,STEM,5-9,1,43,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,12,0
Male,No,Full time course,Masters,STEM,15-20,1,27,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,98,0
Male,Yes,no_enrollment,Graduate,Humanities,10-14,3,29,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,never,68,1
Female,Yes,no_enrollment,Graduate,STEM,1-4,2,122,0
Male,No,Full time course,High School,STEM,1-4,never,30,0
Male,No,no_enrollment,High School,STEM,1-4,never,94,1
Male,No,no_enrollment,High School,STEM,<1,never,15,0
Male,Yes,Full time course,Graduate,STEM,10-14,2,11,0
Male,No,Part time course,Graduate,STEM,5-9,4,55,1
Male,Yes,no_enrollment,Phd,STEM,>20,1,49,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,20,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,20,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,44,0
Female,Yes,no_enrollment,Masters,STEM,5-9,1,16,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,23,1
Male,No,no_enrollment,Graduate,STEM,1-4,1,44,0
Male,Yes,no_enrollment,Graduate,STEM,>20,3,57,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,15,0
Male,Yes,Part time course,Masters,STEM,5-9,2,45,1
Male,Yes,Part time course,Graduate,STEM,15-20,>4,328,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,53,1
Male,No,no_enrollment,Graduate,STEM,5-9,never,56,1
Male,No,no_enrollment,Graduate,Other,10-14,>4,74,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,30,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,17,0
Male,No,no_enrollment,Graduate,Humanities,10-14,>4,226,0
Male,Yes,no_enrollment,Masters,Humanities,5-9,1,32,0
Male,No,Full time course,Graduate,STEM,1-4,never,82,0
Male,No,Full time course,Graduate,STEM,5-9,1,136,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,108,1
Male,No,Full time course,High School,STEM,5-9,never,108,0
Male,No,Full time course,Graduate,STEM,5-9,never,92,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,4,66,0
Male,Yes,no_enrollment,Masters,Humanities,<1,1,6,0
Female,Yes,Full time course,Graduate,No Major,1-4,1,78,1
Male,Yes,no_enrollment,Masters,STEM,1-4,1,36,1
Male,Yes,Full time course,Graduate,STEM,1-4,1,91,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,never,5,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,3,15,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,18,1
Male,Yes,no_enrollment,High School,STEM,15-20,2,6,0
Male,Yes,Full time course,Graduate,STEM,5-9,2,4,0
Male,Yes,no_enrollment,Masters,STEM,>20,4,43,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,91,0
Male,Yes,no_enrollment,Masters,STEM,1-4,never,174,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,56,0
Male,Yes,no_enrollment,Graduate,No Major,1-4,1,39,1
Male,No,no_enrollment,Graduate,Humanities,1-4,2,84,0
Male,Yes,no_enrollment,Masters,STEM,5-9,2,15,0
Male,Yes,Part time course,Graduate,STEM,5-9,1,54,1
Male,Yes,Full time course,Graduate,STEM,5-9,1,27,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,10,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,52,0
Male,No,no_enrollment,Graduate,STEM,5-9,1,13,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,312,0
Male,Yes,Part time course,Masters,STEM,5-9,4,16,0
Male,Yes,no_enrollment,High School,STEM,>20,never,12,0
Male,Yes,no_enrollment,Masters,STEM,15-20,1,53,0
Male,No,Full time course,Graduate,STEM,<1,1,86,1
Male,Yes,no_enrollment,Masters,STEM,>20,3,24,0
Male,Yes,Part time course,Graduate,STEM,15-20,>4,27,0
Female,Yes,no_enrollment,Graduate,STEM,1-4,1,58,0
Male,Yes,no_enrollment,Masters,STEM,10-14,2,40,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,18,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,55,1
Male,Yes,Full time course,Graduate,STEM,15-20,2,30,1
Male,No,Full time course,Graduate,STEM,1-4,1,57,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,21,0
Male,No,Full time course,Graduate,STEM,5-9,never,56,0
Male,No,no_enrollment,Graduate,Other,10-14,>4,116,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,45,0
Male,Yes,no_enrollment,Graduate,STEM,>20,3,58,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,22,0
Male,No,no_enrollment,Graduate,STEM,>20,1,12,0
Female,Yes,no_enrollment,Graduate,STEM,5-9,2,300,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,43,1
Male,Yes,Full time course,High School,STEM,5-9,never,12,0
Male,Yes,no_enrollment,Masters,Humanities,15-20,3,75,1
Male,No,no_enrollment,High School,Business Degree,1-4,never,150,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,41,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,67,0
Male,Yes,no_enrollment,Graduate,STEM,>20,4,90,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,13,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,50,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,72,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,58,1
Male,No,Full time course,Graduate,STEM,1-4,1,78,0
Other,No,no_enrollment,Graduate,STEM,10-14,1,206,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,14,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,118,0
Male,No,Full time course,High School,STEM,1-4,1,7,0
Female,Yes,no_enrollment,Graduate,Other,15-20,2,46,0
Male,No,no_enrollment,Masters,Business Degree,<1,1,150,1
Male,Yes,Part time course,Graduate,STEM,1-4,never,33,0
Male,Yes,no_enrollment,Graduate,Arts,10-14,2,24,0
Male,Yes,no_enrollment,Graduate,STEM,<1,1,10,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,80,0
Male,No,Full time course,Graduate,STEM,5-9,never,14,0
Male,No,Full time course,High School,STEM,1-4,1,20,0
Female,Yes,no_enrollment,Graduate,STEM,5-9,1,48,1
Male,Yes,no_enrollment,Masters,STEM,5-9,2,108,1
Male,No,Full time course,Graduate,STEM,5-9,>4,44,1
Male,Yes,no_enrollment,Masters,STEM,10-14,1,6,0
Male,Yes,Full time course,Graduate,STEM,5-9,2,23,1
Male,No,no_enrollment,Primary School,STEM,1-4,never,12,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,14,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,12,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,31,1
Male,No,no_enrollment,Graduate,Humanities,1-4,1,91,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,70,0
Male,Yes,no_enrollment,Masters,STEM,10-14,2,78,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,104,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,57,0
Male,No,no_enrollment,Graduate,STEM,>20,1,12,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,145,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,37,0
Male,Yes,no_enrollment,Graduate,Arts,10-14,4,59,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,62,1
Female,No,Full time course,Phd,STEM,10-14,2,140,0
Female,Yes,no_enrollment,Graduate,STEM,5-9,4,83,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,96,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,37,0
Male,No,no_enrollment,Graduate,STEM,15-20,>4,28,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,50,0
Male,Yes,Full time course,Graduate,STEM,5-9,4,37,1
Male,No,Full time course,Graduate,STEM,1-4,never,31,1
Male,Yes,no_enrollment,Phd,STEM,>20,>4,161,0
Male,No,no_enrollment,Masters,STEM,15-20,>4,55,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,65,1
Male,No,Full time course,Graduate,STEM,1-4,1,224,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,45,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,51,1
Male,No,Full time course,High School,STEM,1-4,never,54,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,51,0
Male,No,no_enrollment,Graduate,STEM,5-9,4,20,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,70,0
Male,Yes,no_enrollment,Masters,STEM,15-20,2,12,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,48,1
Male,No,Full time course,Graduate,STEM,1-4,1,42,1
Male,Yes,no_enrollment,Masters,STEM,10-14,1,54,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,90,0
Male,Yes,no_enrollment,Masters,Other,10-14,1,43,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,326,0
Male,Yes,no_enrollment,Graduate,Humanities,5-9,1,72,0
Male,No,no_enrollment,High School,STEM,10-14,2,32,0
Female,Yes,no_enrollment,Graduate,STEM,>20,1,18,0
Male,Yes,Part time course,Masters,STEM,1-4,1,64,0
Male,Yes,no_enrollment,High School,STEM,10-14,1,6,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,112,1
Male,No,Full time course,Graduate,STEM,1-4,1,36,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,72,0
Male,Yes,no_enrollment,Graduate,Humanities,15-20,3,28,0
Male,No,no_enrollment,Graduate,STEM,5-9,never,56,1
Male,No,no_enrollment,Masters,STEM,5-9,2,52,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,80,0
Female,No,Full time course,Graduate,STEM,5-9,never,53,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,50,0
Male,No,no_enrollment,Masters,STEM,10-14,1,28,1
Male,No,no_enrollment,Graduate,STEM,>20,>4,165,1
Male,Yes,no_enrollment,High School,STEM,15-20,1,25,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,33,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,114,0
Male,No,Full time course,High School,STEM,5-9,1,33,0
Male,Yes,no_enrollment,Masters,STEM,10-14,>4,136,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,10,1
Male,Yes,no_enrollment,Masters,STEM,>20,2,66,0
Male,No,Full time course,Graduate,STEM,5-9,2,44,0
Male,No,no_enrollment,Graduate,STEM,5-9,2,35,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,4,67,1
Male,Yes,no_enrollment,Graduate,Arts,1-4,1,18,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,52,0
Male,Yes,Full time course,Masters,STEM,>20,>4,29,0
Male,Yes,no_enrollment,Masters,Humanities,1-4,1,20,0
Female,Yes,no_enrollment,Graduate,STEM,>20,1,48,0
Female,No,Full time course,Masters,STEM,1-4,1,72,0
Male,Yes,Full time course,Graduate,STEM,10-14,>4,23,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,21,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,23,0
Male,Yes,no_enrollment,Masters,STEM,10-14,2,26,0
Male,No,Part time course,Graduate,Arts,1-4,1,111,1
Male,Yes,no_enrollment,Masters,STEM,1-4,1,26,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,144,0
Male,Yes,no_enrollment,Masters,STEM,10-14,>4,23,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,22,0
Female,Yes,Full time course,Graduate,STEM,10-14,1,328,0
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,105,0
Male,Yes,no_enrollment,Masters,STEM,15-20,1,19,0
Male,Yes,Full time course,Masters,STEM,5-9,1,55,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,43,0
Male,No,Full time course,Masters,STEM,1-4,3,74,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,4,81,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,34,0
Male,Yes,no_enrollment,High School,STEM,15-20,4,56,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,71,1
Male,No,Full time course,Graduate,STEM,10-14,never,113,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,17,0
Male,Yes,no_enrollment,Masters,Business Degree,>20,2,48,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,3,23,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,56,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,102,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,26,0
Male,No,no_enrollment,Graduate,STEM,<1,never,106,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,19,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,4,17,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,80,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,62,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,52,0
Male,Yes,no_enrollment,Graduate,STEM,>20,2,61,0
Male,No,Full time course,Graduate,STEM,5-9,1,32,1
Other,No,Full time course,Graduate,STEM,1-4,2,62,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,3,18,1
Male,Yes,no_enrollment,Phd,STEM,5-9,1,12,0
Male,Yes,Full time course,Graduate,STEM,5-9,3,60,0
Female,No,Part time course,Graduate,STEM,15-20,3,34,0
Male,Yes,no_enrollment,Graduate,Other,5-9,1,55,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,26,1
Male,No,Full time course,Graduate,STEM,1-4,never,18,1
Male,No,Part time course,Graduate,Business Degree,5-9,2,48,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,55,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,never,14,0
Other,Yes,no_enrollment,Graduate,STEM,1-4,3,50,0
Male,Yes,no_enrollment,High School,STEM,15-20,>4,3,0
Female,No,Full time course,Graduate,STEM,5-9,1,119,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,39,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,84,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,39,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,4,27,1
Male,No,no_enrollment,Graduate,STEM,>20,>4,50,0
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,52,0
Male,Yes,Part time course,Graduate,STEM,5-9,2,298,0
Female,Yes,no_enrollment,Graduate,STEM,15-20,>4,25,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,62,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,18,0
Male,Yes,no_enrollment,Graduate,STEM,>20,2,21,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,126,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,32,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,11,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,53,1
Male,Yes,Part time course,High School,STEM,1-4,>4,166,0
Male,No,Full time course,Masters,STEM,5-9,4,56,0
Male,Yes,Full time course,Primary School,STEM,10-14,1,8,0
Male,No,no_enrollment,High School,STEM,5-9,never,59,0
Male,Yes,no_enrollment,High School,STEM,>20,3,116,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,60,0
Male,Yes,Full time course,Graduate,STEM,5-9,2,100,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,10,1
Male,No,no_enrollment,Phd,STEM,>20,>4,27,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,44,1
Male,Yes,Full time course,Graduate,STEM,5-9,2,32,0
Male,Yes,no_enrollment,Graduate,No Major,5-9,3,26,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,124,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,94,0
Male,No,no_enrollment,High School,STEM,1-4,never,56,0
Male,No,Full time course,Graduate,STEM,1-4,never,2,0
Male,Yes,Part time course,Masters,STEM,>20,4,11,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,122,1
Other,No,Full time course,High School,STEM,<1,never,23,0
Female,No,Full time course,Graduate,STEM,1-4,1,200,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,21,0
Male,No,Full time course,Graduate,STEM,5-9,never,17,0
Male,No,no_enrollment,Graduate,STEM,>20,>4,29,1
Female,Yes,no_enrollment,Graduate,Humanities,1-4,never,12,1
Male,No,Full time course,Graduate,STEM,1-4,1,78,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,50,1
Female,Yes,Part time course,Masters,STEM,15-20,1,94,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,128,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,258,1
Male,Yes,no_enrollment,Graduate,Arts,1-4,1,58,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,109,0
Male,Yes,no_enrollment,Graduate,STEM,<1,>4,24,0
Male,No,no_enrollment,High School,STEM,<1,never,62,0
Female,No,no_enrollment,Graduate,STEM,1-4,1,6,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,50,0
Male,Yes,no_enrollment,Graduate,Humanities,1-4,2,46,1
Female,Yes,no_enrollment,Masters,STEM,1-4,2,55,1
Male,Yes,Full time course,Graduate,STEM,5-9,1,92,0
Male,No,Full time course,Graduate,STEM,1-4,never,61,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,25,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,82,1
Male,Yes,no_enrollment,Graduate,Humanities,>20,2,74,0
Male,No,no_enrollment,Primary School,STEM,5-9,never,4,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,164,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,26,0
Male,Yes,Full time course,Graduate,STEM,1-4,2,90,1
Male,No,Full time course,Graduate,STEM,1-4,never,100,0
Male,No,Full time course,Graduate,STEM,5-9,1,52,1
Male,No,Full time course,Masters,STEM,5-9,1,88,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,10,0
Male,No,no_enrollment,Masters,STEM,>20,1,102,1
Male,No,Full time course,Graduate,STEM,1-4,2,136,1
Male,Yes,Full time course,Graduate,STEM,1-4,1,17,0
Male,Yes,Full time course,Graduate,STEM,1-4,never,42,0
Male,No,Full time course,Graduate,STEM,1-4,1,7,0
Male,No,no_enrollment,Masters,STEM,5-9,>4,62,1
Male,Yes,no_enrollment,Masters,STEM,5-9,1,34,0
Male,Yes,no_enrollment,Graduate,Arts,10-14,>4,9,0
Male,No,no_enrollment,Graduate,STEM,10-14,1,6,0
Male,Yes,Full time course,High School,STEM,5-9,1,94,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,44,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,4,9,0
Female,Yes,no_enrollment,Masters,No Major,>20,1,72,1
Male,Yes,no_enrollment,Graduate,Other,15-20,>4,56,0
Male,Yes,Full time course,Graduate,STEM,10-14,1,74,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,105,0
Male,No,no_enrollment,High School,STEM,1-4,1,35,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,96,0
Male,Yes,Full time course,Masters,STEM,5-9,1,31,0
Female,No,Full time course,Graduate,STEM,5-9,1,28,1
Female,Yes,no_enrollment,Graduate,STEM,1-4,1,2,1
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,55,0
Male,No,no_enrollment,High School,STEM,1-4,never,33,0
Male,Yes,Part time course,Graduate,STEM,1-4,>4,29,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,9,0
Male,No,no_enrollment,Graduate,Humanities,15-20,1,160,0
Male,Yes,no_enrollment,High School,STEM,5-9,never,42,0
Female,Yes,no_enrollment,Masters,STEM,15-20,>4,100,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,18,0
Male,Yes,Part time course,Graduate,Other,5-9,never,83,0
Male,Yes,Full time course,Graduate,Business Degree,>20,1,36,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,172,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,134,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,168,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,10,1
Male,Yes,no_enrollment,Masters,STEM,>20,1,67,0
Male,No,Full time course,Masters,STEM,5-9,never,16,1
Male,Yes,no_enrollment,Masters,STEM,5-9,1,11,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,6,0
Male,No,no_enrollment,Graduate,Business Degree,1-4,1,34,0
Male,Yes,no_enrollment,Masters,STEM,1-4,1,45,0
Female,No,no_enrollment,Masters,STEM,1-4,2,124,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,322,0
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,7,0
Male,Yes,Part time course,Masters,Humanities,10-14,1,32,0
Male,Yes,Full time course,Graduate,STEM,10-14,4,100,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,10,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,10,0
Female,Yes,no_enrollment,Graduate,Arts,1-4,1,132,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,22,0
